,0,1
0,COGM2S37_20200201,0.0405524388824432
1,COGMSO_20200321_1006,0.044672281846771966
2,COGM5S31_20200130,0.10746583853418201
3,COGMCO_20200318_0825,0.03891090907782768
4,COGM2C2_20200131,0.019295577679073972
5,COGMSO_20200328_1630,0.044672281846771966
6,COGMSO_20200406_0650,0.06971825616878391
7,COGM1C7_20200131,0.02365567432643445
8,COGM6C10_20200131,0.02365567432643445
9,COGM1N23_20200211,0.04076557850619622
10,COGM8N34_20200130,0.03823637002204805
11,COGMSO_20200212_1252,0.044672281846771966
12,COGM6S44_20200204,0.04742229587230895
13,COGMSO_20200225_1500,0.044672281846771966
14,COGM1N1_20200208,0.06119450896338208
15,COGM3N22_20200128,0.04076557850619622
16,COGMSO_20200328_0900,0.06971825616878391
17,COGM2N12_20200131,0.04076557850619622
18,COGM2S48_20200129,0.031048427987713012
19,COGMSO_20200419_1600,0.044672281846771966
20,COGM2C3_20200131,0.019295577679073972
21,COGM5C27_20200209,0.03164488379256625
22,COGMSO_20200122_1455,0.044672281846771966
23,COGMCO_20200219_0930,0.03891090907782768
24,COGMCO_20200212_0852,0.03891090907782768
25,COGM1C1_20200208,0.05852198625437666
26,COGMSO_20200306_1705,0.06459413377581313
27,COGMFL2A_20200211,0.06119450896338208
28,COGM2N13_20200206,0.04076557850619622
29,COGM6S32_20200206,0.0405524388824432
30,COGMCO_20200131_0830,0.03891090907782768
31,COGM2C4_20200131,0.019295577679073972
32,COGM4N2_20200128,0.06119450896338208
33,COGM3N53_20200128,0.05243993803333069
34,COGM3S14_20200201,0.042479936312822986
35,COGM2N21_20200211,0.04076557850619622
36,COGMCO_20200325_1015,0.03891090907782768
37,COGM7N40_20200204,0.03687072560033755
38,COGMSO_20200304_1550,0.044672281846771966
39,COGM1S2_20200208,0.05625945256245757
40,COGM2S27_20200204,0.10746583853418201
41,COGM2N4_20200128,0.06119450896338208
42,COGMCO_20191220_1030,0.03891090907782768
43,COGMCO_20200122_1015,0.03891090907782768
44,COGM2S45_20200210,0.04742229587230895
45,COGM9N29_20200130,0.03823637002204805
46,COGM6S26_20200212,0.10746583853418201
47,COGM2C33_20200130,0.02852431119998755
48,COGM1N5_20200211,0.03314997386222274
49,COGM6S53_20200206,0.04477615781985378
50,COGM6N18_20200128,0.04076557850619622
51,COGM1N6_20200128,0.03314997386222274
52,COGM9N42_20200204,0.03687072560033755
53,COGM1C5_20200212,0.019295577679073972
54,COGM2S11_20200201,0.019424712183123916
55,COGM1N3_20200211,0.06119450896338208
56,COGM3S38_20200201,0.0405524388824432
57,COGMCO_20200304_0921,0.03891090907782768
58,COGM1S1_20200129,0.05625945256245757
59,COGM2S36_20200129,0.0405524388824432
60,COGM1S12_20200211,0.019424712183123916
61,COGM3S33_20200204,0.0405524388824432
62,COGM6N31_20200130,0.03823637002204805
63,COGM5N19_20200128,0.04076557850619622
64,COGM2N14_20200211,0.04076557850619622
65,COGM6N46_20200201,0.05243993803333069
66,COGM5C20_20200130,0.04076557850619622
67,COGM2S20_20200206,0.03164488379256625
68,COGM5N10_20200210,0.042923033843742076
69,COGMCO_20191219_1220,0.03891090907782768
70,COGM5N15_20200206,0.04076557850619622
71,COGM2S10_20200205,0.019424712183123916
72,COGM1N7_20200211,0.03314997386222274
73,COGM2S4_20200205,0.021823685893238576
74,COGM2S9_20200205,0.019424712183123916
75,COGM3S5_20200129,0.019424712183123916
76,COGM2C13_20200212,0.056669779764519035
77,COGMSO_20200312_1520,0.044672281846771966
78,COGM2N8_20200208,0.03314997386222274
79,COGM6S34_20200204,0.0405524388824432
80,COGM5N10_20200128,0.042923033843742076
81,COGM2S16_20200208,0.03164488379256625
82,COGM5C21_20200130,0.03823637002204805
83,COGMSO_20200406_1600,0.06971825616878391
84,COGM2S7_20200208,0.019424712183123916
85,COGM5N11_20200210,0.042923033843742076
86,COGM3N26_20200208,0.05013958622144088
87,COGM5S42_20200204,0.04742229587230895
88,COGMSO_20200219_1340,0.044672281846771966
89,COGM2S25_20200129,0.10746583853418201
90,COGM1S13_20200205,0.019424712183123916
91,COGM9N44_20200201,0.03687072560033755
92,COGM5S29_20200204,0.0405524388824432
93,COGM5N24_20200212,0.04076557850619622
94,COGMSO_20200422_1512,0.044672281846771966
95,COGM6C24_20200131,0.03823637002204805
96,COGMCO_20200417_1509,0.03891090907782768
97,COGM1C1_20200131,0.05852198625437666
98,COGM6C34_20200201,0.04605683609177191
99,COGM6N36_20200130,0.03687072560033755
100,COGM2N49_20200210,0.05243993803333069
101,COGM2N48_20200201,0.05243993803333069
102,COGM1S17_20200208,0.03164488379256625
103,COGM3S47_20200129,0.031048427987713012
104,COGM1S8_20200201,0.019424712183123916
105,COGMCO_20200312_0850,0.03891090907782768
106,COGM5S24_20200129,0.10746583853418201
107,COGMSO_20200421_0553,0.044672281846771966
108,COGM1C8_20200131,0.02365567432643445
109,COGM6N16_20200208,0.04076557850619622
110,COGM3S52_20200204,0.06262160552584817
111,COGM2C9_20200131,0.02365567432643445
112,COGM1C14_20200131,0.03617234800712765
113,COGM5S21_20200201,0.03164488379256625
114,COGMCO_20200226_0715,0.03891090907782768
115,COGMSO_20200421_1626,0.044672281846771966
116,COGM2C12_20200212,0.02365567432643445
117,COGM2C6_20200131,0.02397322289559156
118,COGM5N32_20200212,0.03823637002204805
119,COGMFL1B_20200212,0.03164488379256625
120,COGM2S6_20200211,0.019424712183123916
121,COGM2S46_20200204,0.031048427987713012
122,COGM6S22_20200205,0.03164488379256625
123,COGM2S3_20200129,0.05625945256245757
124,COGMSO_20191219_1600,0.044672281846771966
125,COGM1N20_20200205,0.04076557850619622
126,COGM2S35_20200130,0.0405524388824432
127,COGMSO_20200131_1225,0.044672281846771966
