,0,1
0,COGM2S37_20200201,0.07307806332110545
1,COGMSO_20200321_1006,0.13085666760960635
2,COGM5S31_20200130,0.07307806332110545
3,COGMCO_20200318_0825,0.12391002559795083
4,COGM2C2_20200131,0.05978674526556915
5,COGMSO_20200328_1630,0.13085666760960635
6,COGMSO_20200406_0650,0.1914723025092826
7,COGM1C7_20200131,0.07180197826201606
8,COGM6C10_20200131,0.07180197826201606
9,COGM1N23_20200211,0.07879429643202229
10,COGM8N34_20200130,0.11504117966342164
11,COGMSO_20200212_1252,0.13085666760960635
12,COGM6S44_20200204,0.08729948182320868
13,COGMSO_20200225_1500,0.13085666760960635
14,COGM1N1_20200208,0.09152212537104276
15,COGM3N22_20200128,0.07879429643202229
16,COGMSO_20200328_0900,0.1914723025092826
17,COGM2N12_20200131,0.07879429643202229
18,COGMSO_20200419_1600,0.13085666760960635
19,COGM2S48_20200129,0.08729948182320868
20,COGM2C3_20200131,0.05978674526556915
21,COGM5C27_20200209,0.08708472476061502
22,COGMSO_20200122_1455,0.13085666760960635
23,COGMCO_20200219_0930,0.12391002559795083
24,COGMCO_20200212_0852,0.12391002559795083
25,COGM1C1_20200208,0.07877252606370178
26,COGMSO_20200306_1705,0.13085666760960635
27,COGMFL2A_20200211,0.09152212537104276
28,COGM2N13_20200206,0.07879429643202229
29,COGM6S32_20200206,0.07307806332110545
30,COGMCO_20200131_0830,0.12391002559795083
31,COGM2C4_20200131,0.05978674526556915
32,COGM4N2_20200128,0.09152212537104276
33,COGM3N53_20200128,0.10524760697859392
34,COGM3S14_20200201,0.06749150147037142
35,COGM2N21_20200211,0.07879429643202229
36,COGMCO_20200325_1015,0.12391002559795083
37,COGM7N40_20200204,0.11492076543618168
38,COGMSO_20200304_1550,0.13085666760960635
39,COGM1S2_20200208,0.05625945256245757
40,COGM2S27_20200204,0.07307806332110545
41,COGM2N4_20200128,0.09152212537104276
42,COGMCO_20191220_1030,0.12391002559795083
43,COGMCO_20200122_1015,0.12391002559795083
44,COGM2S45_20200210,0.08729948182320868
45,COGM9N29_20200130,0.11504117966342164
46,COGM6S26_20200212,0.07307806332110545
47,COGM2C33_20200130,0.06897381405579495
48,COGM1N5_20200211,0.06264120958999797
49,COGM6S53_20200206,0.08224494446389485
50,COGM6N18_20200128,0.07879429643202229
51,COGM9N42_20200204,0.11492076543618168
52,COGM1N6_20200128,0.06264120958999797
53,COGM1C5_20200212,0.05978674526556915
54,COGM2S11_20200201,0.04789827818012782
55,COGM1N3_20200211,0.09152212537104276
56,COGM3S38_20200201,0.07307806332110545
57,COGMCO_20200304_0921,0.12391002559795083
58,COGM1S1_20200129,0.05625945256245757
59,COGM2S36_20200129,0.07307806332110545
60,COGM1S12_20200211,0.04789827818012782
61,COGM3S33_20200204,0.07307806332110545
62,COGM6N31_20200130,0.11504117966342164
63,COGM5N19_20200128,0.07879429643202229
64,COGM2N14_20200211,0.07879429643202229
65,COGM6N46_20200201,0.10524760697859392
66,COGM5C20_20200130,0.07879429643202229
67,COGM2S20_20200206,0.08708472476061502
68,COGM5N10_20200210,0.07071775301101013
69,COGMCO_20191219_1220,0.12391002559795083
70,COGM5N15_20200206,0.07879429643202229
71,COGM2S10_20200205,0.04789827818012782
72,COGM1N7_20200211,0.06264120958999797
73,COGM2S4_20200205,0.05207886537129269
74,COGM2S9_20200205,0.04789827818012782
75,COGM3S5_20200129,0.04789827818012782
76,COGM2C13_20200212,0.059669632950004825
77,COGMSO_20200312_1520,0.13085666760960635
78,COGM2N8_20200208,0.06264120958999797
79,COGM6S34_20200204,0.07307806332110545
80,COGM5N10_20200128,0.07071775301101013
81,COGM2S16_20200208,0.08708472476061502
82,COGM5C21_20200130,0.11504117966342164
83,COGMSO_20200406_1600,0.1914723025092826
84,COGM2S7_20200208,0.04789827818012782
85,COGM5N11_20200210,0.07071775301101013
86,COGM3N26_20200208,0.09691773804772197
87,COGM5S42_20200204,0.08729948182320868
88,COGMSO_20200219_1340,0.13085666760960635
89,COGM2S25_20200129,0.07307806332110545
90,COGM1S13_20200205,0.04789827818012782
91,COGM9N44_20200201,0.11492076543618168
92,COGM5S29_20200204,0.07307806332110545
93,COGM5N24_20200212,0.07879429643202229
94,COGMSO_20200422_1512,0.13085666760960635
95,COGM6C24_20200131,0.11504117966342164
96,COGMCO_20200417_1509,0.12391002559795083
97,COGM1C1_20200131,0.07877252606370178
98,COGM6C34_20200201,0.07480644033635286
99,COGM6N36_20200130,0.11492076543618168
