,0,1
0,COGMSO_20200321_1006,0.044857110402290346
1,COGM2S37_20200201,0.026654455393654075
2,COGM5S31_20200130,0.026654455393654075
3,COGMCO_20200318_0825,0.037562495869792656
4,COGMSO_20200328_1630,0.044857110402290346
5,COGM2C2_20200131,0.019471755970741356
6,COGMSO_20200406_0650,0.06920045172144285
7,COGM1C7_20200131,0.02397322289559156
8,COGM6C10_20200131,0.02397322289559156
9,COGM1N23_20200211,0.028061739938095798
10,COGM8N34_20200130,0.037665330826541776
11,COGMSO_20200212_1252,0.044857110402290346
12,COGMSO_20200225_1500,0.044857110402290346
13,COGM6S44_20200204,0.03010385043459962
14,COGM1N1_20200208,0.04062860773512966
15,COGMSO_20200328_0900,0.06920045172144285
16,COGM3N22_20200128,0.028061739938095798
17,COGM2N12_20200131,0.028061739938095798
18,COGMSO_20200419_1600,0.044857110402290346
19,COGM2S48_20200129,0.03010385043459962
20,COGM2C3_20200131,0.019471755970741356
21,COGM5C27_20200209,0.030998408029091706
22,COGMSO_20200122_1455,0.044857110402290346
23,COGMCO_20200219_0930,0.037562495869792656
24,COGMCO_20200212_0852,0.037562495869792656
25,COGM1C1_20200208,0.026464932580296363
26,COGMSO_20200306_1705,0.044857110402290346
27,COGMFL2A_20200211,0.04062860773512966
28,COGM2N13_20200206,0.028061739938095798
29,COGM6S32_20200206,0.026654455393654075
30,COGMCO_20200131_0830,0.037562495869792656
31,COGM2C4_20200131,0.019471755970741356
32,COGM4N2_20200128,0.04062860773512966
33,COGM2N21_20200211,0.028061739938095798
34,COGM3N53_20200128,0.033002031456604186
35,COGM3S14_20200201,0.02603295886761714
36,COGMCO_20200325_1015,0.037562495869792656
37,COGMSO_20200304_1550,0.044857110402290346
38,COGM7N40_20200204,0.03687072560033755
39,COGM1S2_20200208,0.024222659603353236
40,COGM2S27_20200204,0.026654455393654075
41,COGM2N4_20200128,0.04062860773512966
42,COGMCO_20191220_1030,0.037562495869792656
43,COGMCO_20200122_1015,0.037562495869792656
44,COGM2S45_20200210,0.03010385043459962
45,COGM9N29_20200130,0.037665330826541776
46,COGM6S26_20200212,0.026654455393654075
47,COGM2C33_20200130,0.028935660027016752
48,COGM1N5_20200211,0.023875026709319513
49,COGM6S53_20200206,0.028302495513059966
50,COGM6N18_20200128,0.028061739938095798
51,COGM1N6_20200128,0.023875026709319513
52,COGM9N42_20200204,0.03687072560033755
53,COGM2S11_20200201,0.021067509706142573
54,COGM1C5_20200212,0.019471755970741356
55,COGM1N3_20200211,0.04062860773512966
56,COGMCO_20200304_0921,0.037562495869792656
57,COGM3S38_20200201,0.026654455393654075
58,COGM1S1_20200129,0.024222659603353236
59,COGM2S36_20200129,0.026654455393654075
60,COGM1S12_20200211,0.021067509706142573
61,COGM3S33_20200204,0.026654455393654075
