,0,1
0,COGM2S37_20200201,0.08501565618547602
1,COGMSO_20200321_1006,0.14372571808513612
2,COGM5S31_20200130,0.08501565618547602
3,COGMCO_20200318_0825,0.12231726868287751
4,COGM2C2_20200131,0.0786347643485783
5,COGMSO_20200328_1630,0.14372571808513612
6,COGMSO_20200406_0650,0.21375169519905057
7,COGM1C7_20200131,0.08644994901621317
8,COGM6C10_20200131,0.08644994901621317
9,COGM1N23_20200211,0.09217658493651015
10,COGM8N34_20200130,0.11850431366553948
11,COGMSO_20200212_1252,0.14372571808513612
12,COGM6S44_20200204,0.09599768843332868
13,COGMSO_20200225_1500,0.14372571808513612
14,COGM1N1_20200208,0.1249411648431078
15,COGM3N22_20200128,0.09217658493651015
16,COGMSO_20200328_0900,0.21375169519905057
17,COGM2N12_20200131,0.09217658493651015
18,COGMSO_20200419_1600,0.14372571808513612
19,COGM2S48_20200129,0.09599768843332868
20,COGM2C3_20200131,0.0786347643485783
21,COGM5C27_20200209,0.09582452078731762
22,COGMCO_20200219_0930,0.12231726868287751
23,COGMSO_20200122_1455,0.14372571808513612
24,COGMCO_20200212_0852,0.12231726868287751
25,COGM1C1_20200208,0.09978880433112636
26,COGMSO_20200306_1705,0.14372571808513612
27,COGMFL2A_20200211,0.1249411648431078
28,COGM2N13_20200206,0.09217658493651015
29,COGM6S32_20200206,0.08501565618547602
30,COGMCO_20200131_0830,0.12231726868287751
31,COGM2C4_20200131,0.0786347643485783
32,COGM4N2_20200128,0.1249411648431078
33,COGM3N53_20200128,0.10895900054572394
34,COGM3S14_20200201,0.08259682437874005
35,COGM2N21_20200211,0.09217658493651015
36,COGMCO_20200325_1015,0.12231726868287751
37,COGM7N40_20200204,0.11962297416283718
38,COGMSO_20200304_1550,0.14372571808513612
39,COGM1S2_20200208,0.08049065403329791
40,COGM2S27_20200204,0.08501565618547602
41,COGM2N4_20200128,0.1249411648431078
42,COGMCO_20191220_1030,0.12231726868287751
43,COGMCO_20200122_1015,0.12231726868287751
44,COGM2S45_20200210,0.09599768843332868
45,COGM9N29_20200130,0.11850431366553948
46,COGM6S26_20200212,0.08501565618547602
47,COGM2C33_20200130,0.08641541047680334
48,COGM1N5_20200211,0.08063450457859744
49,COGM6S53_20200206,0.09244471628855422
50,COGM6N18_20200128,0.09217658493651015
51,COGM9N42_20200204,0.11962297416283718
52,COGM1N6_20200128,0.08063450457859744
53,COGM1C5_20200212,0.0786347643485783
54,COGM2S11_20200201,0.06936912797016248
55,COGM1N3_20200211,0.1249411648431078
56,COGM3S38_20200201,0.08501565618547602
57,COGMCO_20200304_0921,0.12231726868287751
58,COGM1S1_20200129,0.08049065403329791
59,COGM2S36_20200129,0.08501565618547602
60,COGM1S12_20200211,0.06936912797016248
61,COGM3S33_20200204,0.08501565618547602
62,COGM6N31_20200130,0.11850431366553948
63,COGM5N19_20200128,0.09217658493651015
64,COGM2N14_20200211,0.09217658493651015
65,COGM6N46_20200201,0.10895900054572394
66,COGM5C20_20200130,0.09217658493651015
67,COGM2S20_20200206,0.09582452078731762
68,COGM5N10_20200210,0.0864055447575538
69,COGMCO_20191219_1220,0.12231726868287751
70,COGM5N15_20200206,0.09217658493651015
71,COGM2S10_20200205,0.06936912797016248
72,COGM1N7_20200211,0.08063450457859744
73,COGM2S4_20200205,0.0749298910017302
74,COGM2S9_20200205,0.06936912797016248
75,COGM3S5_20200129,0.06936912797016248
76,COGM2C13_20200212,0.07725611153421141
77,COGMSO_20200312_1520,0.14372571808513612
78,COGM2N8_20200208,0.08063450457859744
79,COGM6S34_20200204,0.08501565618547602
80,COGM5N10_20200128,0.0864055447575538
81,COGM2S16_20200208,0.09582452078731762
82,COGM5C21_20200130,0.11850431366553948
83,COGMSO_20200406_1600,0.21375169519905057
84,COGM2S7_20200208,0.06936912797016248
85,COGM5N11_20200210,0.0864055447575538
86,COGM3N26_20200208,0.10534044930102482
87,COGM5S42_20200204,0.09599768843332868
88,COGMSO_20200219_1340,0.14372571808513612
89,COGM2S25_20200129,0.08501565618547602
90,COGM1S13_20200205,0.06936912797016248
91,COGM9N44_20200201,0.11962297416283718
92,COGM5S29_20200204,0.08501565618547602
93,COGM5N24_20200212,0.09217658493651015
94,COGMSO_20200422_1512,0.14372571808513612
95,COGM6C24_20200131,0.11850431366553948
96,COGMCO_20200417_1509,0.12231726868287751
97,COGM1C1_20200131,0.09978880433112636
98,COGM6C34_20200201,0.09020048143891302
99,COGM6N36_20200130,0.11962297416283718
100,COGM2N49_20200210,0.10895900054572394
101,COGM2N48_20200201,0.10895900054572394
102,COGM1S17_20200208,0.09582452078731762
103,COGM3S47_20200129,0.09599768843332868
104,COGM1S8_20200201,0.06936912797016248
105,COGMCO_20200312_0850,0.12231726868287751
106,COGM5S24_20200129,0.08501565618547602
107,COGMSO_20200421_0553,0.14372571808513612
108,COGM1C8_20200131,0.08644994901621317
109,COGM6N16_20200208,0.09217658493651015
110,COGM3S52_20200204,0.09244471628855422
111,COGM2C9_20200131,0.08644994901621317
112,COGM1C14_20200131,0.11530819067613152
113,COGM5S21_20200201,0.09582452078731762
114,COGMCO_20200226_0715,0.12231726868287751
115,COGMSO_20200421_1626,0.14372571808513612
116,COGM2C12_20200212,0.08644994901621317
117,COGM2C6_20200131,0.08644994901621317
118,COGM5N32_20200212,0.11850431366553948
119,COGMFL1B_20200212,0.09582452078731762
120,COGM2S6_20200211,0.06936912797016248
121,COGM2S46_20200204,0.09599768843332868
122,COGM6S22_20200205,0.09582452078731762
123,COGM2S3_20200129,0.08049065403329791
124,COGMSO_20191219_1600,0.14372571808513612
125,COGM1N20_20200205,0.09217658493651015
126,COGM2S35_20200130,0.08501565618547602
127,COGMSO_20200131_1225,0.14372571808513612
