,pit_id,depth,grain_size,site_name,latitude,longitude,date,height,density,temperature
241,COGM2C33_20200130,20.0,1.5,Grand Mesa,39.013109630949465,-108.16126214010691,2020-01-30,98.0,268.0,-2.5
242,COGM2C33_20200130,30.0,3.0,Grand Mesa,39.013109630949465,-108.16126214010691,2020-01-30,98.0,289.0,-3.1
243,COGM2C33_20200130,40.0,3.0,Grand Mesa,39.013109630949465,-108.16126214010691,2020-01-30,98.0,317.0,-3.7
244,COGM2C33_20200130,50.0,,Grand Mesa,39.013109630949465,-108.16126214010691,2020-01-30,98.0,265.5,-4.7
245,COGM2C33_20200130,60.0,0.5,Grand Mesa,39.013109630949465,-108.16126214010691,2020-01-30,98.0,288.0,-5.9
246,COGM2C33_20200130,70.0,6.5,Grand Mesa,39.013109630949465,-108.16126214010691,2020-01-30,98.0,288.0,-8.1
247,COGM2C33_20200130,80.0,,Grand Mesa,39.013109630949465,-108.16126214010691,2020-01-30,98.0,302.0,-9.8
248,COGM2C33_20200130,90.0,1.5,Grand Mesa,39.013109630949465,-108.16126214010691,2020-01-30,98.0,266.0,-9.2
249,COGM2C33_20200130,100.0,1.5,Grand Mesa,39.013109630949465,-108.16126214010691,2020-01-30,98.0,220.5,-8.3
250,COGM2C3_20200131,0.0,,Grand Mesa,39.06232659828033,-108.21732327014556,2020-01-31,70.0,,-2.5
251,COGM2C3_20200131,10.0,1.5,Grand Mesa,39.06232659828033,-108.21732327014556,2020-01-31,70.0,261.0,-3.6
252,COGM2C3_20200131,20.0,1.5,Grand Mesa,39.06232659828033,-108.21732327014556,2020-01-31,70.0,267.0,-4.6
253,COGM2C3_20200131,30.0,1.5,Grand Mesa,39.06232659828033,-108.21732327014556,2020-01-31,70.0,260.5,-5.6
254,COGM2C3_20200131,40.0,1.5,Grand Mesa,39.06232659828033,-108.21732327014556,2020-01-31,70.0,265.5,-7.2
255,COGM2C3_20200131,50.0,0.5,Grand Mesa,39.06232659828033,-108.21732327014556,2020-01-31,70.0,296.5,-9.3
256,COGM2C3_20200131,60.0,0.5,Grand Mesa,39.06232659828033,-108.21732327014556,2020-01-31,70.0,225.0,-11.8
257,COGM2C3_20200131,70.0,0.5,Grand Mesa,39.06232659828033,-108.21732327014556,2020-01-31,70.0,215.5,-5.7
258,COGM2C4_20200131,0.0,,Grand Mesa,39.06200017418442,-108.21648097233562,2020-01-31,88.0,,-1.9
259,COGM2C4_20200131,10.0,,Grand Mesa,39.06200017418442,-108.21648097233562,2020-01-31,88.0,,-2.8
260,COGM2C4_20200131,20.0,,Grand Mesa,39.06200017418442,-108.21648097233562,2020-01-31,88.0,289.5,-3.4
261,COGM2C4_20200131,30.0,3.0,Grand Mesa,39.06200017418442,-108.21648097233562,2020-01-31,88.0,291.5,-4.1
262,COGM2C4_20200131,40.0,,Grand Mesa,39.06200017418442,-108.21648097233562,2020-01-31,88.0,284.5,-5.0
263,COGM2C4_20200131,50.0,1.5,Grand Mesa,39.06200017418442,-108.21648097233562,2020-01-31,88.0,297.0,-6.1
264,COGM2C4_20200131,60.0,2.75,Grand Mesa,39.06200017418442,-108.21648097233562,2020-01-31,88.0,290.5,-7.6
266,COGM2C4_20200131,70.0,,Grand Mesa,39.06200017418442,-108.21648097233562,2020-01-31,88.0,314.5,-11.2
267,COGM2C4_20200131,80.0,0.5,Grand Mesa,39.06200017418442,-108.21648097233562,2020-01-31,88.0,230.0,-16.0
268,COGM2C4_20200131,90.0,0.5,Grand Mesa,39.06200017418442,-108.21648097233562,2020-01-31,88.0,195.5,-12.9
269,COGM2C6_20200131,0.0,,Grand Mesa,39.05936316182878,-108.21319890405339,2020-01-31,96.0,,-1.3
270,COGM2C6_20200131,10.0,1.5,Grand Mesa,39.05936316182878,-108.21319890405339,2020-01-31,96.0,295.5,-1.9
271,COGM2C6_20200131,20.0,1.5,Grand Mesa,39.05936316182878,-108.21319890405339,2020-01-31,96.0,302.5,-2.6
272,COGM2C6_20200131,30.0,,Grand Mesa,39.05936316182878,-108.21319890405339,2020-01-31,96.0,291.5,-3.0
273,COGM2C6_20200131,40.0,1.5,Grand Mesa,39.05936316182878,-108.21319890405339,2020-01-31,96.0,340.5,-3.7
274,COGM2C6_20200131,50.0,,Grand Mesa,39.05936316182878,-108.21319890405339,2020-01-31,96.0,279.5,-4.7
275,COGM2C6_20200131,60.0,0.5,Grand Mesa,39.05936316182878,-108.21319890405339,2020-01-31,96.0,315.5,-5.8
276,COGM2C6_20200131,70.0,2.75,Grand Mesa,39.05936316182878,-108.21319890405339,2020-01-31,96.0,281.5,-7.4
278,COGM2C6_20200131,80.0,,Grand Mesa,39.05936316182878,-108.21319890405339,2020-01-31,96.0,342.5,-9.0
279,COGM2C6_20200131,90.0,0.5,Grand Mesa,39.05936316182878,-108.21319890405339,2020-01-31,96.0,268.0,-8.5
280,COGM2C6_20200131,100.0,0.5,Grand Mesa,39.05936316182878,-108.21319890405339,2020-01-31,96.0,199.5,-6.0
281,COGM2C9_20200131,0.0,,Grand Mesa,39.05610717681743,-108.20815047172141,2020-01-31,95.0,,-1.6
282,COGM2C9_20200131,10.0,,Grand Mesa,39.05610717681743,-108.20815047172141,2020-01-31,95.0,,-2.5
283,COGM2C9_20200131,20.0,,Grand Mesa,39.05610717681743,-108.20815047172141,2020-01-31,95.0,,-3.2
284,COGM2C9_20200131,30.0,,Grand Mesa,39.05610717681743,-108.20815047172141,2020-01-31,95.0,276.0,-4.0
285,COGM2C9_20200131,40.0,,Grand Mesa,39.05610717681743,-108.20815047172141,2020-01-31,95.0,332.0,-4.9
286,COGM2C9_20200131,50.0,3.0,Grand Mesa,39.05610717681743,-108.20815047172141,2020-01-31,95.0,285.0,-5.9
287,COGM2C9_20200131,60.0,,Grand Mesa,39.05610717681743,-108.20815047172141,2020-01-31,95.0,264.5,-6.9
288,COGM2C9_20200131,70.0,3.5,Grand Mesa,39.05610717681743,-108.20815047172141,2020-01-31,95.0,256.5,-9.1
290,COGM2C9_20200131,80.0,,Grand Mesa,39.05610717681743,-108.20815047172141,2020-01-31,95.0,246.0,-14.0
291,COGM2C9_20200131,90.0,0.5,Grand Mesa,39.05610717681743,-108.20815047172141,2020-01-31,95.0,211.0,-14.1
292,COGM2C9_20200131,100.0,0.5,Grand Mesa,39.05610717681743,-108.20815047172141,2020-01-31,95.0,231.0,-9.6
293,COGM2N12_20200131,0.0,,Grand Mesa,39.034791556427685,-108.19875565475864,2020-01-31,99.0,,0.2
294,COGM2N12_20200131,10.0,1.5,Grand Mesa,39.034791556427685,-108.19875565475864,2020-01-31,99.0,315.5,-0.2
295,COGM2N12_20200131,20.0,,Grand Mesa,39.034791556427685,-108.19875565475864,2020-01-31,99.0,307.0,-0.6
296,COGM2N12_20200131,30.0,,Grand Mesa,39.034791556427685,-108.19875565475864,2020-01-31,99.0,306.5,-1.2
297,COGM2N12_20200131,40.0,1.5,Grand Mesa,39.034791556427685,-108.19875565475864,2020-01-31,99.0,260.5,-2.0
298,COGM2N12_20200131,50.0,,Grand Mesa,39.034791556427685,-108.19875565475864,2020-01-31,99.0,276.0,-3.0
299,COGM2N12_20200131,60.0,2.75,Grand Mesa,39.034791556427685,-108.19875565475864,2020-01-31,99.0,262.0,-4.0
301,COGM2N12_20200131,70.0,0.5,Grand Mesa,39.034791556427685,-108.19875565475864,2020-01-31,99.0,283.6666666666667,-5.6
302,COGM2N12_20200131,80.0,,Grand Mesa,39.034791556427685,-108.19875565475864,2020-01-31,99.0,248.5,-8.5
303,COGM2N12_20200131,90.0,0.5,Grand Mesa,39.034791556427685,-108.19875565475864,2020-01-31,99.0,218.5,-13.4
304,COGM2N12_20200131,100.0,0.5,Grand Mesa,39.034791556427685,-108.19875565475864,2020-01-31,99.0,187.0,-8.2
305,COGM2N13_20200206,0.0,,Grand Mesa,39.03396574621333,-108.19625859528661,2020-02-06,139.0,,-0.2
306,COGM2N13_20200206,10.0,,Grand Mesa,39.03396574621333,-108.19625859528661,2020-02-06,139.0,320.5,-0.5
307,COGM2N13_20200206,20.0,3.0,Grand Mesa,39.03396574621333,-108.19625859528661,2020-02-06,139.0,340.5,-1.2
308,COGM2N13_20200206,30.0,,Grand Mesa,39.03396574621333,-108.19625859528661,2020-02-06,139.0,364.0,-1.6
309,COGM2N13_20200206,40.0,,Grand Mesa,39.03396574621333,-108.19625859528661,2020-02-06,139.0,391.5,-2.1
310,COGM2N13_20200206,50.0,1.5,Grand Mesa,39.03396574621333,-108.19625859528661,2020-02-06,139.0,391.5,-2.6
311,COGM2N13_20200206,60.0,,Grand Mesa,39.03396574621333,-108.19625859528661,2020-02-06,139.0,340.0,-3.3
312,COGM2N13_20200206,70.0,1.5,Grand Mesa,39.03396574621333,-108.19625859528661,2020-02-06,139.0,290.0,-4.3
313,COGM2N13_20200206,80.0,1.5,Grand Mesa,39.03396574621333,-108.19625859528661,2020-02-06,139.0,317.0,-5.2
314,COGM2N13_20200206,90.0,1.5,Grand Mesa,39.03396574621333,-108.19625859528661,2020-02-06,139.0,289.0,-7.2
315,COGM2N13_20200206,100.0,2.75,Grand Mesa,39.03396574621333,-108.19625859528661,2020-02-06,139.0,337.0,-8.4
317,COGM2N13_20200206,110.0,0.5,Grand Mesa,39.03396574621333,-108.19625859528661,2020-02-06,139.0,296.0,-9.9
318,COGM2N13_20200206,120.0,0.5,Grand Mesa,39.03396574621333,-108.19625859528661,2020-02-06,139.0,240.5,-12.4
319,COGM2N13_20200206,130.0,0.5,Grand Mesa,39.03396574621333,-108.19625859528661,2020-02-06,139.0,387.5,-11.9
320,COGM2N13_20200206,140.0,0.5,Grand Mesa,39.03396574621333,-108.19625859528661,2020-02-06,139.0,151.0,-8.8
321,COGM2N14_20200211,0.0,,Grand Mesa,39.03332589534543,-108.1943779869894,2020-02-11,96.0,,-1.6
322,COGM2N14_20200211,10.0,3.0,Grand Mesa,39.03332589534543,-108.1943779869894,2020-02-11,96.0,,-2.0
323,COGM2N14_20200211,20.0,,Grand Mesa,39.03332589534543,-108.1943779869894,2020-02-11,96.0,303.5,-2.5
324,COGM2N14_20200211,30.0,,Grand Mesa,39.03332589534543,-108.1943779869894,2020-02-11,96.0,311.5,-3.1
325,COGM2N14_20200211,40.0,,Grand Mesa,39.03332589534543,-108.1943779869894,2020-02-11,96.0,361.0,-3.4
326,COGM2N14_20200211,50.0,3.0,Grand Mesa,39.03332589534543,-108.1943779869894,2020-02-11,96.0,276.5,-5.0
327,COGM2N14_20200211,60.0,,Grand Mesa,39.03332589534543,-108.1943779869894,2020-02-11,96.0,307.5,-6.3
328,COGM2N14_20200211,70.0,1.5,Grand Mesa,39.03332589534543,-108.1943779869894,2020-02-11,96.0,287.5,-6.8
329,COGM2N14_20200211,80.0,0.5,Grand Mesa,39.03332589534543,-108.1943779869894,2020-02-11,96.0,303.0,-8.5
330,COGM2N14_20200211,90.0,0.5,Grand Mesa,39.03332589534543,-108.1943779869894,2020-02-11,96.0,260.0,-8.2
331,COGM2N14_20200211,100.0,0.5,Grand Mesa,39.03332589534543,-108.1943779869894,2020-02-11,96.0,260.0,-10.3
332,COGM2N21_20200211,0.0,,Grand Mesa,39.03210151611125,-108.18731116282429,2020-02-11,103.0,,-0.8
333,COGM2N21_20200211,10.0,3.0,Grand Mesa,39.03210151611125,-108.18731116282429,2020-02-11,103.0,308.5,-1.2
334,COGM2N21_20200211,20.0,,Grand Mesa,39.03210151611125,-108.18731116282429,2020-02-11,103.0,302.0,-1.9
335,COGM2N21_20200211,30.0,3.0,Grand Mesa,39.03210151611125,-108.18731116282429,2020-02-11,103.0,355.0,-2.3
336,COGM2N21_20200211,40.0,,Grand Mesa,39.03210151611125,-108.18731116282429,2020-02-11,103.0,290.0,-2.8
337,COGM2N21_20200211,50.0,1.5,Grand Mesa,39.03210151611125,-108.18731116282429,2020-02-11,103.0,301.5,-3.5
338,COGM2N21_20200211,60.0,,Grand Mesa,39.03210151611125,-108.18731116282429,2020-02-11,103.0,301.5,-4.3
339,COGM2N21_20200211,70.0,0.5,Grand Mesa,39.03210151611125,-108.18731116282429,2020-02-11,103.0,329.5,-5.4
340,COGM2N21_20200211,80.0,2.75,Grand Mesa,39.03210151611125,-108.18731116282429,2020-02-11,103.0,301.5,-6.7
342,COGM2N21_20200211,90.0,,Grand Mesa,39.03210151611125,-108.18731116282429,2020-02-11,103.0,236.0,-7.1
343,COGM2N21_20200211,100.0,0.5,Grand Mesa,39.03210151611125,-108.18731116282429,2020-02-11,103.0,262.5,-13.2
344,COGM2N48_20200201,0.0,,Grand Mesa,39.032228201572934,-108.14877286492516,2020-02-01,97.0,,-0.6
345,COGM2N48_20200201,10.0,1.5,Grand Mesa,39.032228201572934,-108.14877286492516,2020-02-01,97.0,307.0,-1.0
346,COGM2N48_20200201,20.0,,Grand Mesa,39.032228201572934,-108.14877286492516,2020-02-01,97.0,268.6666666666667,-1.6
347,COGM2N48_20200201,30.0,1.5,Grand Mesa,39.032228201572934,-108.14877286492516,2020-02-01,97.0,299.5,-2.3
348,COGM2N48_20200201,40.0,,Grand Mesa,39.032228201572934,-108.14877286492516,2020-02-01,97.0,285.5,-3.3
349,COGM2N48_20200201,50.0,1.5,Grand Mesa,39.032228201572934,-108.14877286492516,2020-02-01,97.0,257.0,-4.4
350,COGM2N48_20200201,60.0,0.5,Grand Mesa,39.032228201572934,-108.14877286492516,2020-02-01,97.0,256.5,-5.6
351,COGM2N48_20200201,70.0,2.75,Grand Mesa,39.032228201572934,-108.14877286492516,2020-02-01,97.0,267.0,-6.6
353,COGM2N48_20200201,80.0,0.5,Grand Mesa,39.032228201572934,-108.14877286492516,2020-02-01,97.0,263.5,-7.5
354,COGM2N48_20200201,90.0,0.5,Grand Mesa,39.032228201572934,-108.14877286492516,2020-02-01,97.0,194.0,-4.8
355,COGM2N48_20200201,100.0,0.5,Grand Mesa,39.032228201572934,-108.14877286492516,2020-02-01,97.0,159.5,-5.0
356,COGM2N49_20200210,0.0,,Grand Mesa,39.029744731076285,-108.14889582946005,2020-02-10,95.0,,-0.5
357,COGM2N49_20200210,10.0,1.5,Grand Mesa,39.029744731076285,-108.14889582946005,2020-02-10,95.0,,-1.4
358,COGM2N49_20200210,20.0,1.5,Grand Mesa,39.029744731076285,-108.14889582946005,2020-02-10,95.0,340.0,-2.2
359,COGM2N49_20200210,30.0,2.25,Grand Mesa,39.029744731076285,-108.14889582946005,2020-02-10,95.0,361.5,-2.8
361,COGM2N49_20200210,40.0,,Grand Mesa,39.029744731076285,-108.14889582946005,2020-02-10,95.0,350.6666666666667,-3.5
362,COGM2N49_20200210,50.0,3.0,Grand Mesa,39.029744731076285,-108.14889582946005,2020-02-10,95.0,325.5,-4.4
363,COGM2N49_20200210,60.0,1.5,Grand Mesa,39.029744731076285,-108.14889582946005,2020-02-10,95.0,304.5,-5.1
364,COGM2N49_20200210,70.0,4.0,Grand Mesa,39.029744731076285,-108.14889582946005,2020-02-10,95.0,320.0,-5.6
366,COGM2N49_20200210,80.0,0.5,Grand Mesa,39.029744731076285,-108.14889582946005,2020-02-10,95.0,335.0,-5.0
367,COGM2N49_20200210,90.0,0.5,Grand Mesa,39.029744731076285,-108.14889582946005,2020-02-10,95.0,313.5,-3.4
368,COGM2N49_20200210,100.0,0.5,Grand Mesa,39.029744731076285,-108.14889582946005,2020-02-10,95.0,321.0,-8.7
369,COGM2N4_20200128,0.0,,Grand Mesa,39.03629309680316,-108.21781403657259,2020-01-28,86.0,,-1.1
370,COGM2N4_20200128,10.0,1.5,Grand Mesa,39.03629309680316,-108.21781403657259,2020-01-28,86.0,,-2.0
371,COGM2N4_20200128,20.0,1.75,Grand Mesa,39.03629309680316,-108.21781403657259,2020-01-28,86.0,,-2.3
373,COGM2N4_20200128,30.0,,Grand Mesa,39.03629309680316,-108.21781403657259,2020-01-28,86.0,300.0,-2.7
374,COGM2N4_20200128,40.0,3.0,Grand Mesa,39.03629309680316,-108.21781403657259,2020-01-28,86.0,320.5,-3.5
375,COGM2N4_20200128,50.0,0.5,Grand Mesa,39.03629309680316,-108.21781403657259,2020-01-28,86.0,274.5,-4.3
376,COGM2N4_20200128,60.0,0.5,Grand Mesa,39.03629309680316,-108.21781403657259,2020-01-28,86.0,277.5,-5.1
377,COGM2N4_20200128,70.0,,Grand Mesa,39.03629309680316,-108.21781403657259,2020-01-28,86.0,293.5,-7.2
378,COGM2N4_20200128,80.0,0.5,Grand Mesa,39.03629309680316,-108.21781403657259,2020-01-28,86.0,246.0,-10.2
379,COGM2N4_20200128,90.0,1.5,Grand Mesa,39.03629309680316,-108.21781403657259,2020-01-28,86.0,187.5,-9.6
380,COGM2N8_20200208,0.0,,Grand Mesa,39.03564377543784,-108.20348114483323,2020-02-08,85.0,,-1.0
381,COGM2N8_20200208,10.0,,Grand Mesa,39.03564377543784,-108.20348114483323,2020-02-08,85.0,,-1.7
382,COGM2N8_20200208,20.0,1.5,Grand Mesa,39.03564377543784,-108.20348114483323,2020-02-08,85.0,,-2.4
383,COGM2N8_20200208,30.0,,Grand Mesa,39.03564377543784,-108.20348114483323,2020-02-08,85.0,263.0,-3.2
384,COGM2N8_20200208,40.0,,Grand Mesa,39.03564377543784,-108.20348114483323,2020-02-08,85.0,302.0,-4.0
385,COGM2N8_20200208,50.0,1.0,Grand Mesa,39.03564377543784,-108.20348114483323,2020-02-08,85.0,272.0,-5.0
387,COGM2N8_20200208,60.0,3.25,Grand Mesa,39.03564377543784,-108.20348114483323,2020-02-08,85.0,255.0,-6.1
389,COGM2N8_20200208,70.0,0.5,Grand Mesa,39.03564377543784,-108.20348114483323,2020-02-08,85.0,269.0,-7.4
390,COGM2N8_20200208,80.0,0.5,Grand Mesa,39.03564377543784,-108.20348114483323,2020-02-08,85.0,318.3333333333333,-8.5
391,COGM2N8_20200208,90.0,0.5,Grand Mesa,39.03564377543784,-108.20348114483323,2020-02-08,85.0,364.5,-6.0
392,COGM2S10_20200205,0.0,,Grand Mesa,39.01947436699322,-108.19231591052548,2020-02-05,77.0,,-1.7
393,COGM2S10_20200205,10.0,,Grand Mesa,39.01947436699322,-108.19231591052548,2020-02-05,77.0,,-2.7
394,COGM2S10_20200205,20.0,,Grand Mesa,39.01947436699322,-108.19231591052548,2020-02-05,77.0,277.0,-3.6
395,COGM2S10_20200205,30.0,3.0,Grand Mesa,39.01947436699322,-108.19231591052548,2020-02-05,77.0,323.0,-4.5
396,COGM2S10_20200205,40.0,1.5,Grand Mesa,39.01947436699322,-108.19231591052548,2020-02-05,77.0,330.5,-5.7
397,COGM2S10_20200205,50.0,1.5,Grand Mesa,39.01947436699322,-108.19231591052548,2020-02-05,77.0,330.5,-8.2
398,COGM2S10_20200205,60.0,1.5,Grand Mesa,39.01947436699322,-108.19231591052548,2020-02-05,77.0,291.5,-12.6
399,COGM2S10_20200205,70.0,0.5,Grand Mesa,39.01947436699322,-108.19231591052548,2020-02-05,77.0,257.5,-19.3
400,COGM2S10_20200205,80.0,0.5,Grand Mesa,39.01947436699322,-108.19231591052548,2020-02-05,77.0,252.5,-20.0
401,COGM2S11_20200201,0.0,,Grand Mesa,39.02158030796287,-108.19185143271088,2020-02-01,100.0,,-0.5
402,COGM2S11_20200201,10.0,,Grand Mesa,39.02158030796287,-108.19185143271088,2020-02-01,100.0,,-1.2
403,COGM2S11_20200201,20.0,1.5,Grand Mesa,39.02158030796287,-108.19185143271088,2020-02-01,100.0,315.5,-1.7
404,COGM2S11_20200201,30.0,,Grand Mesa,39.02158030796287,-108.19185143271088,2020-02-01,100.0,306.0,-2.4
405,COGM2S11_20200201,40.0,,Grand Mesa,39.02158030796287,-108.19185143271088,2020-02-01,100.0,277.0,-3.2
406,COGM2S11_20200201,50.0,3.0,Grand Mesa,39.02158030796287,-108.19185143271088,2020-02-01,100.0,284.0,-4.4
407,COGM2S11_20200201,60.0,,Grand Mesa,39.02158030796287,-108.19185143271088,2020-02-01,100.0,297.5,-5.4
408,COGM2S11_20200201,70.0,1.5,Grand Mesa,39.02158030796287,-108.19185143271088,2020-02-01,100.0,273.5,-6.8
409,COGM2S11_20200201,80.0,6.5,Grand Mesa,39.02158030796287,-108.19185143271088,2020-02-01,100.0,290.0,-8.1
410,COGM2S11_20200201,90.0,,Grand Mesa,39.02158030796287,-108.19185143271088,2020-02-01,100.0,248.5,-9.9
411,COGM2S11_20200201,100.0,1.75,Grand Mesa,39.02158030796287,-108.19185143271088,2020-02-01,100.0,219.5,-4.5
413,COGM2S16_20200208,0.0,,Grand Mesa,39.01877202374605,-108.1822502460726,2020-02-08,94.0,,-0.6
414,COGM2S16_20200208,10.0,3.0,Grand Mesa,39.01877202374605,-108.1822502460726,2020-02-08,94.0,,-1.2
415,COGM2S16_20200208,20.0,3.0,Grand Mesa,39.01877202374605,-108.1822502460726,2020-02-08,94.0,306.5,-2.1
416,COGM2S16_20200208,30.0,,Grand Mesa,39.01877202374605,-108.1822502460726,2020-02-08,94.0,311.5,-3.1
417,COGM2S16_20200208,40.0,1.5,Grand Mesa,39.01877202374605,-108.1822502460726,2020-02-08,94.0,303.5,-3.8
418,COGM2S16_20200208,50.0,3.0,Grand Mesa,39.01877202374605,-108.1822502460726,2020-02-08,94.0,267.5,-4.9
419,COGM2S16_20200208,60.0,,Grand Mesa,39.01877202374605,-108.1822502460726,2020-02-08,94.0,297.0,-5.5
420,COGM2S16_20200208,70.0,1.5,Grand Mesa,39.01877202374605,-108.1822502460726,2020-02-08,94.0,274.5,-6.1
421,COGM2S16_20200208,80.0,1.5,Grand Mesa,39.01877202374605,-108.1822502460726,2020-02-08,94.0,293.5,-6.2
422,COGM2S16_20200208,90.0,1.5,Grand Mesa,39.01877202374605,-108.1822502460726,2020-02-08,94.0,258.6666666666667,-4.2
423,COGM2S16_20200208,90.0,1.5,Grand Mesa,39.01877202374605,-108.1822502460726,2020-02-08,94.0,258.6666666666667,-4.7
424,COGM2S20_20200206,0.0,,Grand Mesa,39.019161219628394,-108.17636808133669,2020-02-06,92.0,,-2.2
425,COGM2S20_20200206,10.0,1.5,Grand Mesa,39.019161219628394,-108.17636808133669,2020-02-06,92.0,,-2.2
426,COGM2S20_20200206,20.0,,Grand Mesa,39.019161219628394,-108.17636808133669,2020-02-06,92.0,269.5,-2.0
427,COGM2S20_20200206,20.0,,Grand Mesa,39.019161219628394,-108.17636808133669,2020-02-06,92.0,276.0,-2.0
428,COGM2S20_20200206,30.0,1.5,Grand Mesa,39.019161219628394,-108.17636808133669,2020-02-06,92.0,288.5,-2.7
429,COGM2S20_20200206,40.0,,Grand Mesa,39.019161219628394,-108.17636808133669,2020-02-06,92.0,256.5,-3.7
430,COGM2S20_20200206,50.0,1.5,Grand Mesa,39.019161219628394,-108.17636808133669,2020-02-06,92.0,264.0,-5.6
431,COGM2S20_20200206,60.0,1.5,Grand Mesa,39.019161219628394,-108.17636808133669,2020-02-06,92.0,245.5,-7.8
432,COGM2S20_20200206,70.0,3.25,Grand Mesa,39.019161219628394,-108.17636808133669,2020-02-06,92.0,272.5,-9.3
434,COGM2S20_20200206,80.0,0.5,Grand Mesa,39.019161219628394,-108.17636808133669,2020-02-06,92.0,209.0,-10.8
435,COGM2S20_20200206,90.0,0.5,Grand Mesa,39.019161219628394,-108.17636808133669,2020-02-06,92.0,170.5,-9.7
436,COGM2S25_20200129,0.0,,Grand Mesa,39.01624637414493,-108.16836575580797,2020-01-29,103.0,,-0.2
437,COGM2S25_20200129,10.0,1.5,Grand Mesa,39.01624637414493,-108.16836575580797,2020-01-29,103.0,,-0.2
438,COGM2S25_20200129,20.0,,Grand Mesa,39.01624637414493,-108.16836575580797,2020-01-29,103.0,312.0,-1.0
439,COGM2S25_20200129,30.0,1.5,Grand Mesa,39.01624637414493,-108.16836575580797,2020-01-29,103.0,312.0,-1.2
440,COGM2S25_20200129,40.0,,Grand Mesa,39.01624637414493,-108.16836575580797,2020-01-29,103.0,283.0,-1.6
441,COGM2S25_20200129,50.0,,Grand Mesa,39.01624637414493,-108.16836575580797,2020-01-29,103.0,285.3333333333333,-2.2
442,COGM2S25_20200129,60.0,,Grand Mesa,39.01624637414493,-108.16836575580797,2020-01-29,103.0,276.5,-3.5
443,COGM2S25_20200129,70.0,1.5,Grand Mesa,39.01624637414493,-108.16836575580797,2020-01-29,103.0,268.5,-4.5
444,COGM2S25_20200129,80.0,0.5,Grand Mesa,39.01624637414493,-108.16836575580797,2020-01-29,103.0,283.0,-5.7
445,COGM2S25_20200129,90.0,,Grand Mesa,39.01624637414493,-108.16836575580797,2020-01-29,103.0,223.5,-7.0
446,COGM2S25_20200129,100.0,0.5,Grand Mesa,39.01624637414493,-108.16836575580797,2020-01-29,103.0,169.5,-7.2
447,COGM2S25_20200129,100.0,0.5,Grand Mesa,39.01624637414493,-108.16836575580797,2020-01-29,103.0,169.5,-8.8
448,COGM2S27_20200204,0.0,,Grand Mesa,39.01795820330875,-108.1672580693638,2020-02-04,70.0,,-1.9
449,COGM2S27_20200204,10.0,,Grand Mesa,39.01795820330875,-108.1672580693638,2020-02-04,70.0,,-2.5
450,COGM2S27_20200204,20.0,3.0,Grand Mesa,39.01795820330875,-108.1672580693638,2020-02-04,70.0,292.5,-3.7
451,COGM2S27_20200204,30.0,,Grand Mesa,39.01795820330875,-108.1672580693638,2020-02-04,70.0,292.0,-4.8
452,COGM2S27_20200204,40.0,1.5,Grand Mesa,39.01795820330875,-108.1672580693638,2020-02-04,70.0,271.5,-5.5
453,COGM2S27_20200204,50.0,1.5,Grand Mesa,39.01795820330875,-108.1672580693638,2020-02-04,70.0,258.0,-7.6
455,COGM2S27_20200204,60.0,,Grand Mesa,39.01795820330875,-108.1672580693638,2020-02-04,70.0,272.5,-9.7
456,COGM2S27_20200204,70.0,0.5,Grand Mesa,39.01795820330875,-108.1672580693638,2020-02-04,70.0,248.5,-15.2
458,COGM2S35_20200130,0.0,,Grand Mesa,39.01656034442324,-108.16238281544572,2020-01-30,99.0,,-0.2
459,COGM2S35_20200130,10.0,3.0,Grand Mesa,39.01656034442324,-108.16238281544572,2020-01-30,99.0,,-0.8
460,COGM2S35_20200130,20.0,,Grand Mesa,39.01656034442324,-108.16238281544572,2020-01-30,99.0,303.0,-1.7
461,COGM2S35_20200130,30.0,1.5,Grand Mesa,39.01656034442324,-108.16238281544572,2020-01-30,99.0,274.0,-1.8
462,COGM2S35_20200130,40.0,,Grand Mesa,39.01656034442324,-108.16238281544572,2020-01-30,99.0,325.5,-2.4
463,COGM2S35_20200130,50.0,3.0,Grand Mesa,39.01656034442324,-108.16238281544572,2020-01-30,99.0,262.0,-3.3
464,COGM2S35_20200130,60.0,1.5,Grand Mesa,39.01656034442324,-108.16238281544572,2020-01-30,99.0,284.0,-4.1
465,COGM2S35_20200130,70.0,2.75,Grand Mesa,39.01656034442324,-108.16238281544572,2020-01-30,99.0,257.5,-6.5
467,COGM2S35_20200130,80.0,0.5,Grand Mesa,39.01656034442324,-108.16238281544572,2020-01-30,99.0,256.5,-8.8
468,COGM2S35_20200130,90.0,,Grand Mesa,39.01656034442324,-108.16238281544572,2020-01-30,99.0,210.0,-10.5
469,COGM2S35_20200130,100.0,0.5,Grand Mesa,39.01656034442324,-108.16238281544572,2020-01-30,99.0,212.0,-7.3
470,COGM2S36_20200129,0.0,,Grand Mesa,39.01574105311044,-108.16203450052717,2020-01-29,95.0,,-0.6
471,COGM2S36_20200129,10.0,1.5,Grand Mesa,39.01574105311044,-108.16203450052717,2020-01-29,95.0,,-2.1
472,COGM2S36_20200129,20.0,,Grand Mesa,39.01574105311044,-108.16203450052717,2020-01-29,95.0,272.0,-1.8
473,COGM2S36_20200129,30.0,1.5,Grand Mesa,39.01574105311044,-108.16203450052717,2020-01-29,95.0,305.3333333333333,-2.1
